10,10,-82.971729,40.077011
25,25,-83.042869,39.989008
50,50,-83.051337,40.051999
51,51,-83.004766,40.021132
70,70,-83.055313,40.052343
75,75,-82.9242,39.941536
90,90,-82.892536,40.122974
95,95,-82.507857,40.762793
100,100,-82.968031,40.000575
101,101,-82.929214,40.016566
115,115,-82.989062,39.963346
125,125,-82.991619,39.942019
150,150,-82.989832,39.962226
155,155,-83.756789,40.256757
165,165,-82.889124,39.956175
175,175,-82.9559,40.10829
250,250,-82.959856,39.948929
275,275,-83.000634,40.062178
300,300,-83.019459,40.045974
325,325,-83,39.97
339,36880,-82.958342,40.056808
344,25330,-83.04291,40.13873
359,40205,-82.87957,39.92589
375,375,-82.961941,39.981926
377,33990,-83.02049,39.993137
380,380,-82.954369,39.937796
385,385,-82.977517,40.082151
390,390,-82.880973,39.976118
391,391,-82.980588,39.964158
395,395,-82.771533,39.78526
400,400,-82.98676,39.955988
401,401,-83.000607,39.957661
406,406,-82.947286,39.602694
412,26655,-82.999872,39.977279
500,500,-82.961941,39.981926
510,510,-82.957296,39.948824
523,523,-83.10252,40.092766
524,524,-81.612349,41.01229
580,24590,-83.075317,39.973891
600,600,-82.980824,39.959322
681,85,-82.9782,40.00687
695,6390,-82.877067,40.018566
697,130,-82.789757,39.928838
750,750,-82.988628,39.963392
757,6490,-82.87728,39.9442
759,5035,-82.996543,39.963344
850,850,-83.45939,39.894781
940,940,-83.001751,40.024922
950,950,-83.055268,40.02716
970,970,-82.908619,40.02198
1000,1000,-82.946425,39.959797
1170,1170,-83.00083,39.96189
1180,1180,-83.016936,39.978688
1185,1185,-83.123634,40.07979
1200,1200,-81.655812,41.505409
1300,1300,-83.076853,40.03573
1350,1350,-83.115632,39.99275
1380,1380,-82.989438,40.043959
1400,1400,-82.973958,39.965047
1450,1450,-83.006126,40.001514
1500,1500,-82.979626,40.046884
1628,1628,-83.13,40.07
1635,1635,-83.162838,40.029125
1675,1675,-83.063106,40.050418
1700,1700,-83.111009,40.030287
1705,1705,-83.06945,39.99586
1900,1900,-83.059198,39.953776
1950,1950,-82.932587,39.970297
2000,2000,-83.063379,39.983221
2010,2010,-83.066205,40.051892
2090,2090,-82.992767,39.969439
2100,2100,-82.7361,39.954063
2900,2900,-83.051302,39.974224
2950,2950,-83.006461,39.986363
3310,3310,-82.843186,39.948922
3315,3315,-82.93031,39.963665
3325,3325,-82.934384,39.956869
3340,3340,-82.942539,39.972589
3360,3360,-83.100235,39.929915
3455,3455,-82.961941,39.981926
3501,3501,-83.019411,40.059661
3550,3550,-82.905001,40.097541
3600,3600,-82.967747,40.086349
3700,3700,-83.015518,39.957913
3701,3701,-82.989131,39.984665
3750,3750,-82.968493,39.960287
3760,3760,-82.996109,39.954
3775,3775,-82.927234,39.956679
4200,4200,-82.9783,39.96515
4225,4225,-83.075144,39.932333
4250,4250,-82.92566,39.94707
4251,4251,-82.92566,39.94707
4400,4400,-82.936197,40.081134
4500,4500,-83.07425,39.848643
4520,4520,-83.07425,39.848643
4600,4600,-82.854003,39.995364
4650,4650,-82.905411,39.935869
4651,4651,-83.080526,39.95491
4685,4685,-83.006147,40.119449
4775,4775,-83.06534,39.98973
4800,4800,-83.06534,39.98973
4803,4803,-83.06534,39.98973
4900,4900,-83.001697,39.966535
5020,5020,-82.969606,39.978339
5030,5030,-83.07415,39.99673
5040,5040,-82.948128,39.993152
5050,5050,-83,39.97
5060,5060,-83.047621,39.996425
5070,5070,-82.89278,40.100635
5071,5071,-81.665043,41.50249
5075,5075,-82.99872,39.960119
5078,5078,-82.992259,39.96285
5090,5090,-82.999785,40.057353
5120,5120,-82.995404,39.964083
5140,5140,-87.633194,41.899534
5145,5145,-82.97609,39.96331
5150,5150,-83.019335,40.079263
5165,5165,-83.010952,40.001924
5200,5200,-82.889723,40.09989
5250,5250,-82.80366,39.841351
5300,5300,-82.968534,39.95799
5400,5400,-83.123788,40.193895
5600,5600,-83.008313,39.984276
5650,5650,-83.009499,39.966692
5700,5700,-83.019165,40.074113
5775,5775,-82.94298,40.10298
5790,5790,-83.064549,40.036539
5800,5800,-83.059876,40.052099
5825,5825,-82.914486,40.013688
5845,5845,-83.042685,40.033497
5850,5850,-83.059284,39.957367
5851,5851,-84.154203,39.736065
5900,5900,-83.079297,39.954431
6025,6025,-82.91193,39.95628
6200,6200,-82.999583,40.052635
6400,6400,-83,39.97
6500,6500,-82.976405,39.950867
6575,6575,-83.043136,40.044599
6580,6580,-82.844774,39.961877
6585,6585,-82.989961,39.963236
6590,6590,-82.989062,39.963346
6600,6600,-82.979302,39.95251
6671,6671,-82.830717,39.980154
6672,6672,-82.948035,40.137663
6673,6673,-83.144238,40.10003
6674,6674,-82.98,39.96
6676,6676,-83.137303,40.033529
6677,6677,-82.869531,40.01878
6690,6690,-83.01119,39.99006
6700,6700,-82.952281,40.055357
6725,6725,-83.082086,40.064188
6750,6750,-82.947371,40.012068
6800,6800,-82.960325,40.018632
7200,7200,-83.016513,39.966427
7300,7300,-82.956326,40.021879
7305,7305,-83.063528,39.979591
7310,7310,-83.11105,39.91242
7325,7325,-82.9783,39.96515
7340,7340,-82.919909,40.078547
7342,7342,-83.134133,40.104566
7344,7344,-83.089777,39.954412
7345,7345,-83.000388,39.959865
7355,7355,-83.006334,39.959825
7360,7360,-82.997227,39.959694
7380,7380,-82.89504,40.098321
7387,7387,-82.93401,39.92569
7400,7400,-83.114858,40.014565
7700,7700,-82.98709,39.92365
7750,7750,-82.961941,39.981926
7800,7800,-83.015354,40.0276
7850,7850,-83.039289,40.056582
7860,7860,-83.00298,39.95762
7880,7880,-82.953683,39.968232
7900,7900,-82.960293,39.966474
8225,8225,-82.92574,40.06188
8331,8331,-82.988491,39.922618
8333,8333,-82.981082,39.960854
8337,8337,-82.8701,39.98264
8341,8341,-82.946902,39.942904
8400,8400,-82.985905,39.965372
8500,8500,-82.993417,39.961157
8501,8501,-82.98756,39.974427
8502,8502,-83.00788,40.018282
8503,8503,-82.910087,40.05151
8504,8504,-83.101304,40.085209
8505,8505,-82.928156,39.897732
8555,8555,-82.98047,39.95127
8650,8650,-83.009052,39.967849
8670,8670,-82.996756,39.968588
8675,8675,-82.96672,39.96613
8700,8700,-83.043024,39.943561
8715,8715,-83.118324,39.939905
8730,8730,-82.985033,39.965213
8740,8740,-83.059275,40.063472
8750,8750,-83.0401,39.99929
8775,8775,-83.09,39.93
8780,8780,-82.981084,39.993868
8840,8840,-83.016886,39.979138
8845,8845,-82.983707,39.958117
8850,8850,-82.937833,40.108888
8870,8870,-82.987078,39.960436
8890,8890,-74.332903,40.668564
8925,8925,-83.031515,39.97007
8930,8930,-83.00334,39.96421
8950,8950,-83,39.97
8960,8960,-82.951616,39.940522
8975,8975,-83.031515,39.97007
9200,9200,-82.914714,40.079928
9280,9280,-82.85303,40.001184
9325,9325,-83.045941,39.974896
9400,9400,-82.935436,39.94461
9450,9450,-83.016899,39.992043
9451,9451,-83.016899,39.992043
9500,9500,-82.992527,39.967418
9525,9525,-82.919553,39.984455
9526,9526,-82.919553,39.984455
9550,9550,-83.162449,40.04672
9601,9601,-82.988491,39.922618
9603,9603,-82.952668,39.967953
9607,9607,-82.8701,39.98264
9700,9700,-82.983211,39.994048
9701,9701,-83.003172,39.977617
9702,9702,-82.90674,39.974567
9704,9704,-82.953095,40.063529
9705,9705,-82.998397,39.879103
9706,9706,-82.971032,39.965927
9707,9707,-82.963255,40.012496
9708,9708,-82.976402,39.929619
9710,9710,-83.00162,39.958777
9711,9711,-82.960471,39.922763
9712,9712,-82.948449,40.026296
9714,9714,-82.968669,39.972623
9715,9715,-83.091688,39.925382
9716,9716,-83.01244,39.955925
9717,9717,-82.976517,39.976382
9718,9718,-82.976517,39.976382
9721,9721,-82.975624,39.988498
9722,9722,-82.975307,39.994583
9723,9723,-83.038761,39.959783
9724,9724,-82.902782,39.971158
9745,9745,-90.00243,36.619474
9750,9750,-82.990032,39.961177
9752,9752,-82.956003,39.949334
9754,9754,-83.114566,40.101231
9756,9756,-83.02,39.96
9758,9758,-82.870011,40.019138
9760,9760,-83.143833,40.031755
9762,9762,-83.073447,39.944508
9766,9766,-82.974848,40.081053
9768,9768,-82.968537,40.012286
9770,9770,-82.904465,39.94667
9772,9772,-82.958361,39.968815
9773,9773,-82.815083,40.081816
9774,9774,-82.954277,40.052337
9776,9776,-83.006769,39.991161
9778,9778,-82.982973,39.946459
9780,9780,-82.828565,39.951723
9782,9782,-82.941251,39.984803
9784,9784,-82.997201,39.88915
9786,9786,-82.881849,39.893533
9788,9788,-83.019595,40.041378
9790,9790,-82.884954,39.974808
9825,9825,-83.002447,39.963555
9850,9850,-83.00334,39.96421
9855,9855,-82.97,40.06
9875,9875,-83.00334,39.96421
9900,9900,-82.995682,40.036576
9910,9910,-83.00334,39.96421
9925,9925,-82.970882,39.965367
9926,9926,-83.021617,40.044172
9927,9927,-82.99312,40.003258
9930,9930,-82.971032,39.965927
9931,9931,-82.967497,39.907654
9934,9934,-82.973544,39.973892
10000,10000,-83.038496,39.957961
10010,10010,-83.008008,40.001191
10025,10025,-82.984438,39.958078
10030,10030,-82.916908,39.951206
10035,10035,10.41944,5.47944
10040,10040,-82.987848,39.964104
10045,10045,-83.022118,39.958701
10050,10050,-82.98679,39.969103
10060,10060,-82.99872,39.960119
10076,10076,-83.024631,40.056478
10085,10085,-83.11293,39.93441
10100,10100,-82.980034,39.971243
10110,10110,-83.017799,40.066041
10125,10125,-83.068716,39.920785
10150,10150,-83.002517,39.95565
10200,10200,-82.968031,40.000575
10201,10201,-83.1055,40.16624
10500,10500,-83,39.97
10501,10501,-82.989993,40.087142
10675,10675,-83.005124,40.000154
10676,10676,-83.09,39.93
10700,10700,-83.043024,39.943561
10710,10710,-82.977588,39.956393
10755,10755,-83.053747,39.941122
10756,10756,-82.973063,39.95776
10775,10775,-83.048501,39.971904
10800,10800,-82.97112,39.952156
10850,10850,-83,39.97
10875,10875,-83.006303,39.986993
10900,10900,-82.985197,39.965603
10990,10990,-83.263963,40.016591
11110,11110,-82.992527,39.967418
11200,11200,-82.936509,40.106197
11235,11235,-83.015657,40.035743
11400,11400,-82.99946,40.03901
11500,11500,-82.987346,39.990805
11600,11600,-82.880973,39.976118
11725,11725,-83.164651,40.107334
11750,11750,-83.087789,40.104836
11800,11800,-83.006334,39.959825
11900,11900,-83.044449,39.964728
12000,12000,-82.941776,39.985924
12100,12100,-82.990838,39.889175
12121,12121,-83.004133,39.981784
12300,12300,-83.011256,39.994396
12301,12301,-83.01884,39.991939
12495,12495,-82.979559,39.935424
12800,12800,-82.814792,39.850019
12825,12825,-82.935879,39.957611
12850,12850,-83.018192,40.082023
12851,12851,-82.403678,40.058442
12920,12920,-83.075589,40.301027
13200,13200,-82.959433,39.958942
13201,13201,-83.022787,39.957691
13500,13500,-82.95572,39.95717
13601,13601,-83.137783,39.952395
13700,13700,-82.995203,39.932879
13725,13725,-82.96624,39.94055
13750,13750,-83.001459,40.031716
13752,13752,-83.004898,39.988012
13755,13755,-82.960905,39.949474
13770,13770,-83.110848,40.112549
13775,13775,-83.142716,40.150055
13800,13800,-83.116019,40.09906
13810,13810,-83.12106,40.083105
13828,13828,-83.13,40.1
13850,13850,-83.134133,40.104566
13925,13925,-82.957219,39.944486
14200,14200,-82.884248,39.886567
14201,14201,-82.675967,39.771409
14202,14202,-82.884842,39.883733
14203,14203,-82.884248,39.886567
14220,14220,-82.819942,39.765924
14300,14300,-82.908278,39.970494
14400,14400,-82.880298,39.954481
14500,14500,-83.02547,40.035151
14600,14600,-82.967822,39.958113
14655,14655,-82.932589,40.129576
14750,14750,-83.0284,40.09661
14800,14800,-83.04417,39.992046
15000,15000,-83.001102,39.95915
15025,15025,-82.956021,39.909764
15075,15075,-82.974868,40.085519
15090,15090,-82.976668,39.964756
15250,15250,-83.030676,40.035937
15300,15300,-82.908026,39.962772
15500,15500,-82.992288,39.968414
15525,15525,-83.02091,40.046201
15600,15600,-82.963203,39.966861
15602,15601,-83.01542,40.0312
15725,15725,-83.124361,39.946901
15750,15750,-82.886157,40.009422
15800,15800,-82.98965,39.88744
16000,16000,-83.057736,39.983284
16001,16001,-83.104621,40.030402
16050,16050,-83.06729,39.992803
16400,16400,-83.160064,39.935862
16401,16401,-83.141722,39.942532
16500,16500,-82.975722,40.071057
16525,16525,-83.036112,39.992081
16545,16545,-83.040697,40.05337
16770,16770,-82.944022,39.930435
16775,16775,-82.93128,39.98169
16830,16830,107.15,-6.81
16900,16900,-83.021563,39.948977
16901,16901,-82.984607,39.956291
16902,16902,-82.87338,39.980379
16904,16904,-83.05314,39.91948
16905,16905,-83.021563,39.948977
16906,16906,-83.021563,39.948977
16907,16907,-82.984607,39.956291
17000,17000,-82.880098,39.931777
17075,17075,-82.991872,39.99388
17200,17200,-82.996539,39.965629
17525,17525,-83.118015,39.837389
17600,17600,-82.988628,39.963392
17750,17750,-82.943454,39.933239
17800,17800,-87.5625,33.202925
17850,17850,-82.999215,39.95369
17860,17860,-83,39.97
17872,17872,-82.996592,39.95416
17876,17876,-82.999358,39.953886
17900,17900,-82.908034,40.005962
17930,17930,-83,39.97
17965,17965,-82.999303,39.954165
18000,18000,-83.119863,40.038586
18200,18200,-82.996592,39.95416
18201,18201,-82.973956,39.97152
18202,18202,-83.001933,39.886665
18203,18203,-82.917913,40.019974
18204,18204,-82.996446,39.986144
18205,18205,-83.089804,39.961804
18350,18350,-82.985855,39.959212
18355,18355,-83.008837,39.961449
18400,18400,-82.974861,39.958277
18450,18450,-82.95533,39.96468
18454,18454,-82.48321,40.391473
18460,18460,-83.107118,40.089728
18475,26426,-83.090571,39.955951
18476,18476,-83.006102,39.987038
18500,18500,-82.968354,39.969098
18660,18660,-82.86598,40.01428
18661,18661,-82.864856,40.013707
18785,18785,-83.06956,39.92281
19400,19400,-82.947092,39.99244
19550,19550,-82.98881,39.95223
19575,19575,-76.3794,39.669
19580,19580,-83.041144,40.063131
19600,19600,-83.049029,39.972344
19700,19700,-83.025262,39.955473
19800,19800,-83.00293,39.97637
19805,19805,-82.954601,39.967858
20000,20000,-83.017221,40.124792
20003,20003,-82.997467,39.988211
20004,20004,-83.07946,39.96156
20005,20005,-82.87399,39.97101
20300,20300,-83.029458,39.986673
20360,20360,-82.98507,39.965351
20400,20400,-83.006147,40.119449
20450,20450,-82.989351,39.880873
20500,20500,-82.967678,39.973393
20555,20555,-82.905821,39.935139
20625,20625,-82.944178,39.985969
20626,20626,-82.944178,39.985969
20640,20640,-83.033522,40.022495
20650,20650,-83.050056,39.982058
20700,20701,-82.990819,39.960947
20701,20703,-82.869002,39.956168
20702,20704,-82.86566,40.03691
20703,20705,-82.947993,40.099992
20704,20706,-83.161416,40.101027
20705,20707,-83.032476,40.032671
20749,20749,-83.04437,39.976487
20840,20840,-83.017776,40.037768
20845,20845,-82.996266,39.954968
20850,20850,-82.885828,39.851986
20853,20853,-83.060507,39.946147
20860,20860,-82.882569,39.851381
20870,20870,-82.87138,39.85231
20875,20875,-82.882569,39.851381
20888,20888,-83.065813,39.866894
20890,20890,-83.094156,39.882159
20891,20891,-83.092632,39.876345
20894,20894,-83.133801,39.952327
20896,20896,-83.074427,39.881749
20898,20898,-83.092862,39.881347
21000,21000,-82.882915,39.877428
21050,21050,-75.26,40.01
21060,21060,-82.955426,40.032248
21100,21100,-82.993218,39.880289
21105,21105,-82.997075,39.960332
21115,21115,-83.057736,39.983284
21200,21200,-83.020023,39.995559
21202,21202,-82.96089,39.96687
21215,21215,-82.884073,39.926518
21220,21220,-83.015566,39.979701
21225,21225,-82.980958,40.013935
21230,21230,-83.000634,40.062178
21251,21251,-83.15,39.95
21252,21252,-82.827942,39.89153
21400,21400,-83.001459,40.031716
21550,21550,-82.979809,39.983114
21551,21551,-82.979809,39.983114
21552,21552,-82.979809,39.983114
21553,21553,-82.97961,39.98253
21600,21600,-83.00717,40.00126
21625,21625,-82.88099,40.02747
21627,21627,-83.0078,40.00212
21680,21680,-82.777587,39.889027
21700,21700,-83.067153,39.955556
21701,21701,-83.067153,39.955556
21702,21702,-83.067153,39.955556
21703,21703,-83.067153,39.955556
21725,21725,-82.907599,39.945979
21750,21750,-82.936619,39.94489
21800,21800,-83.162227,40.035104
21820,21820,-83.168823,40.028837
21835,21835,-83.168581,40.029141
22000,22000,-83.09,39.93
22500,22500,107.15,-6.81
22775,22775,-82.981001,39.974355
22776,22776,-82.981137,39.973882
23000,23000,-82.885794,39.95853
23015,23015,-82.910369,40.072511
23025,23025,-83.018016,39.95994
23100,23100,-83.009292,39.978633
23120,23120,-82.959405,39.947605
23125,23125,-82.963307,39.905412
23126,23126,-82.963975,39.90609
23130,23130,-82.885763,40.135642
23140,23140,-82.933841,39.997599
23145,23145,-83,39.97
23150,23150,-83.030373,39.997251
23175,23175,-82.977594,40.275364
23200,23200,-83.000867,39.991995
23210,23210,-82.99197,39.95522
23220,23220,-83.006126,40.001514
23400,23400,-82.94,40.13
23500,23500,-82.99197,39.95522
23550,23550,-82.993587,39.926143
23551,23551,-82.977066,39.919871
23558,23558,-82.848805,40.003609
23560,23560,-83.021888,39.95341
23565,23565,-82.857666,40.063658
23570,23570,-83.109778,40.098115
23650,23650,-83.005194,40.00302
23670,23670,-82.991531,40.101578
23750,23750,-82.960649,39.97058
23875,23875,-82.985033,39.965213
23900,23900,-82.992556,39.957995
23950,23950,-83.004739,39.981325
24000,24000,-82.937325,39.946316
24001,24001,-83.069212,40.12279
24002,24002,-82.80456,40.08178
24100,24100,-82.936125,39.946995
24200,24200,-83.001713,39.955122
24250,24250,-82.973622,39.964925
24300,24300,-82.983896,39.958092
24350,24350,-83.002389,39.9828
24500,24500,-82.974967,40.083828
24550,24550,-82.984368,39.960817
24600,24600,-83.021563,39.948977
25000,25000,-82.876601,39.982125
25200,25200,-82.889826,39.884105
25400,25400,-82.99443,39.93969
25425,25425,-83.014341,40.052114
25650,25650,-82.943595,40.095864
25675,25675,-82.982604,40.006462
25700,25700,-82.967442,40.019969
25775,25775,-83.00334,39.96421
25780,25780,-83.093177,39.882989
25785,25785,-82.987184,39.963527
25800,25800,-83.167277,39.968166
25980,25980,-83.064796,40.137725
26000,26000,-82.987321,39.89306
26051,26051,-83.02904,39.95334
26200,26200,-82.98082,39.96489
26201,26201,-82.970915,39.934994
26202,26202,-83.090571,39.955951
26203,26203,-82.918223,39.964598
26204,26204,-82.935263,39.989355
26205,26205,-82.876609,39.962934
26400,26400,-82.989325,40.04525
26420,26420,-83.083238,40.106511
26425,26425,-82.92901,40.13385
26435,26435,-82.933342,40.127489
26450,26450,-82.980024,39.970346
26520,26520,-83.031425,39.956091
26525,26525,-83.090885,39.948743
26530,26530,-82.922276,40.088781
26550,26550,-82.967764,40.081304
26575,26575,-82.970882,39.965367
26620,26620,-82.99,40.09
26630,26630,-83.005954,40.085679
26635,26635,-82.792473,39.938345
26645,26645,-82.999872,39.977279
26650,26650,-82.997687,39.948053
26800,26800,-82.941677,39.929833
27000,27000,-82.96336,40.03523
27001,27001,-82.96336,40.03523
27200,27200,-82.995203,39.932879
27225,27225,-82.99431,39.957735
27300,27300,-82.985197,39.965603
27400,27400,-82.97132,40.121272
27500,27500,-83.029404,39.974572
27600,27600,-83.001889,39.950953
27624,27624,-82.942644,40.07708
27625,27625,-82.948829,40.081363
27800,27800,-82.877067,40.018566
27825,27825,-82.987809,39.990035
28224,28224,-82.948906,40.080537
28225,28225,-83.086126,39.923332
28350,28350,-83.072541,40.0298
28400,28400,-82.8375,39.98134
28402,24802,-82.842698,39.977341
28450,28450,-82.97834,39.91849
28500,28500,-82.987956,39.957616
28502,28502,-82.987956,39.957616
28850,28850,-82.934864,40.016816
28900,28900,-83.002367,40.127854
28950,28950,-83,39.97
28970,28970,-83.0165,40.026101
29025,29025,-82.99977,39.95728
29050,29050,-82.849575,40.271654
29125,29125,-83.08269,40.056134
29145,29145,-83.070242,40.066752
29200,29200,-82.997005,40.113568
29300,29300,-82.936125,39.946995
29375,29375,-82.994875,40.057214
29400,29400,-82.99933,40.11346
29405,29405,-83.003306,39.980284
29410,29410,-82.988034,40.068822
29550,29550,-82.920507,39.960041
29575,29575,-82.965777,39.966041
29605,29605,-83.01333,40.048985
29800,29800,-82.975047,39.97449
29900,29900,-82.997947,40.002913
30125,30125,-83.069105,39.891207
30135,30135,-82.907903,39.918784
30174,30174,-83.063233,39.982368
30200,30200,-82.963027,39.965525
30205,30205,-82.835343,39.673499
30220,30220,-83.020425,40.091811
30224,30224,-83.141332,39.952377
30230,30230,-82.963874,40.027792
30232,30232,-82.961978,40.02777
30300,30300,-82.999215,39.95369
30450,30450,-82.962976,39.956762
30500,30500,-82.953168,40.062708
30514,30514,-83.00417,39.972172
30515,30515,-82.975177,40.082158
30525,30525,-83.00483,39.9857
30600,30600,-82.977091,40.066981
30602,30602,-82.97892,40.06018
30603,30603,-83.081138,39.954405
30604,30604,-83.01563,40.098676
30707,30707,-83.006199,39.988565
30709,30709,-83.006064,39.985173
30711,30711,-83.00387,39.972508
30715,30715,-82.869531,40.01878
30717,30717,-82.830717,39.980154
30725,30725,-83.002298,39.984022
30950,30950,-83.05523,40.02477
30960,30960,-83.016053,40.103972
31000,31000,-82.963782,39.957278
31064,31064,-82.979991,39.957712
31065,31065,-83.002277,39.962335
31100,31100,-83.127829,39.939816
31110,31110,-82.944786,39.978432
31115,31115,-82.974016,40.07959
31116,31116,-82.99662,39.981477
31120,31120,-83.054083,40.007501
31125,31125,-82.956454,39.879551
31126,31126,-82.956454,39.879551
31155,31155,-82.997847,39.963053
31160,31160,-83.048192,39.981978
31190,31190,-82.940752,39.992709
31208,31208,-82.98871,40.00736
31275,31275,-82.780154,39.949332
31300,31300,-83.008151,39.997633
31325,31325,107.15,-6.81
31351,31351,-82.923388,40.021997
31352,31352,-83.00788,40.018282
31353,31353,-82.980034,39.971243
31354,31354,-82.968475,39.951486
31355,31355,-83.032155,39.958272
31356,31356,-82.981082,39.960854
31375,31375,-82.9986,39.94429
31400,31400,-83.063528,39.979591
31410,31410,-82.99747,39.958945
31415,31415,-83.019659,40.044565
31428,31428,-83.000627,39.960286
31435,31435,-83.050845,39.988916
31450,31450,-83.018503,39.977363
31475,31475,-82.99488,39.96287
31490,31490,-82.98871,40.00736
31495,31495,-82.917447,40.129795
31496,31496,-82.989993,40.087142
31500,31500,-83.034412,39.974745
31510,31510,-82.99197,39.95522
31512,31512,-83.131033,40.095032
31515,31515,-82.901633,39.908446
31520,31520,-83.002277,39.962335
31525,31525,-83.00352,40.09307
31530,31530,-83.000623,40.087833
31700,31700,-83.00188,39.95885
31701,31701,-82.89598,39.97265
31725,31725,-83.084212,39.947093
31860,31860,-83,39.97
31865,31865,107.15,-6.81
31950,31950,-83,39.97
31975,31975,-83.04688,40.00518
32000,32000,-83.006147,40.119449
32005,32005,-83.02652,39.967951
32010,32010,-82.999598,39.962977
32018,32018,-83.000955,39.967546
32020,32020,-83,39.97
32025,32025,-90.015555,29.966063
32035,32035,-83.053665,39.957717
32080,32080,-82.994028,39.963287
32125,32125,-82.96446,40.05957
32150,32150,-82.995132,39.956084
32175,32175,-87.5625,33.202925
32176,32176,-82.974592,40.058478
32250,32250,-83,39.97
32274,32274,-83,39.97
32300,32300,-83,39.97
32325,32325,-83.001102,39.95915
32375,32375,-83.03336,40.00021
32475,32475,-83.016484,40.152051
32500,32500,-83.053665,39.957717
32550,32550,-82.989961,39.963236
32590,32590,-83.01,40
32700,32700,-83.007305,40.06633
32900,32900,-83.018782,40.069117
33000,33000,-83.001078,39.963406
33550,33550,-82.977734,39.970953
33555,33555,-83.027365,40.001081
33575,33575,-83.01,40
33600,33600,-83.016966,39.995599
33625,33625,-83.016165,39.995658
33626,33626,-83.097795,40.098264
33800,33800,-68.422025,45.421569
33850,33850,-83.019923,39.992629
33875,33875,-83.01,40
33900,33900,-83.055306,39.971538
34005,34005,-83.01,40
34010,34010,-83.008151,39.997633
34015,34015,-83.053665,39.957717
34020,34020,-121.45267,38.685542
34030,34030,-82.986835,39.926028
34033,34033,-83.043601,39.988594
34035,34035,-83.029458,39.986673
34040,34040,-82.981193,39.983529
34050,34050,-82.997332,39.954829
34060,34060,-82.895043,39.955695
34126,34126,-83.050357,39.882768
34150,34150,-82.956669,40.029023
34160,34160,-83.069619,40.065375
34170,34170,-82.768055,39.9956
34171,34171,-82.788356,40.734005
34180,34180,-83.079582,40.028986
34300,34300,-83.031612,39.99304
34310,34310,-83.005003,40.088957
34315,34315,-83.005981,39.987031
34325,34325,-82.969147,40.002222
34350,34350,-75.09444,23.26528
